#dataset,iter_no,mypso,ndpso
7198,0,141.8181818182,3.2
7198,1,120,3.4722222222
7198,2,104,3.7272727273
7198,3,120,3.375
7198,4,97.5,3.90625
7198,5,141.8181818182,3.96875
7198,6,156,3.3636363636
7198,7,141.8181818182,4.7037037037
7198,8,141.8181818182,3.4722222222
7198,9,97.5,3.2051282051
7199,0,27.9791666667,1.5636363636
7199,1,39.5,1.3333333333
7199,2,29.8444444444,1.4
7199,3,44.7666666667,1.6216216216
7199,4,44.7666666667,1.7213114754
7199,5,36.2972972973,1.4470588235
7199,6,31.9761904762,1.3820224719
7199,7,46.3103448276,1.5
7199,8,39.5,1.8636363636
7199,9,37.3055555556,1.5636363636
7200,0,22.1866666667,1.3733333333
7200,1,47.5428571429,1.11
7200,2,24.8358208955,1.0603448276
7200,3,44.972972973,1.0603448276
7200,4,20.5432098765,1.0762711864
7200,5,27.2786885246,1.0508474576
7200,6,27.2786885246,1.0789473684
7200,7,35.4042553191,1.4269662921
7200,8,16.9795918367,1.1348314607
7200,9,29.7142857143,1.1948051948
7201,0,28.8235294118,1.25
7201,1,28.8235294118,1.2592592593
7201,2,32.6666666667,1.3043478261
7201,3,32.6666666667,1.05
7201,4,40.8333333333,1.1851851852
7201,5,32.6666666667,1.2
7201,6,37.6923076923,1.5
7201,7,30.625,1.1351351351
7201,8,30.625,1.5
7201,9,30.625,1.0740740741
7202,0,41.6428571429,0.7234042553
7202,1,25.347826087,1.125
7202,2,41.6428571429,0.85
7202,3,41.6428571429,0.75
7202,4,30.6842105263,0.7407407407
7202,5,26.5,0.675
7202,6,30.6842105263,0.7906976744
7202,7,30.6842105263,0.85
7202,8,30.6842105263,0.7627118644
7202,9,53,0.9047619048
7203,0,6.8243243243,0.3578947368
7203,1,6.8243243243,0.5
7203,2,7.0138888889,0.3689320388
7203,3,9.5283018868,0.4545454545
7203,4,8.5593220339,0.4
7203,5,9.5283018868,0.4605263158
7203,6,11.7441860465,0.4
7203,7,6.6447368421,0.4197530864
7203,8,6.6447368421,0.3307086614
7203,9,9.5283018868,0.3529411765
7204,0,53.2105263158,2.5
7204,1,42.125,1.9230769231
7204,2,43.9565217391,2.1785714286
7204,3,72.2142857143,1.9259259259
7204,4,53.2105263158,2.1212121212
7204,5,40.44,2.34375
7204,6,31.59375,2.0882352941
7204,7,72.2142857143,2
7204,8,43.9565217391,2
7204,9,43.9565217391,2.5
7205,0,68.3333333333,1.4
7205,1,41,1.3770491803
7205,2,35.3448275862,1.3191489362
7205,3,64.0625,1.2537313433
7205,4,56.9444444444,1.1034482759
7205,5,68.3333333333,1.1527777778
7205,6,64.0625,1.2537313433
7205,7,35.3448275862,1.0632911392
7205,8,68.3333333333,1.0506329114
7205,9,27.7027027027,1.0506329114
7206,0,23.7179487179,0.6637931034
7206,1,23.7179487179,0.6727272727
7206,2,17.7884615385,0.6833333333
7206,3,14.6825396825,0.6637931034
7206,4,28.0303030303,0.7333333333
7206,5,28.0303030303,0.7181818182
7206,6,17.7884615385,0.6833333333
7206,7,14.6825396825,0.75
7206,8,20.1086956522,0.6810344828
7206,9,27.2058823529,0.652173913
7207,0,68.2631578947,3.5555555556
7207,1,86.4666666667,3.1578947368
7207,2,61.7619047619,3.4594594595
7207,3,64.85,3.3333333333
7207,4,86.4666666667,4
7207,5,64.85,3.75
7207,6,61.7619047619,3.2820512821
7207,7,68.2631578947,3.5454545455
7207,8,61.7619047619,3.2307692308
7207,9,64.85,3.3333333333
7208,0,62.8571428571,1.75
7208,1,66,1.7192982456
7208,2,120,1.9310344828
7208,3,69.4736842105,2.1206896552
7208,4,264,1.6756756757
7208,5,69.4736842105,2.25
7208,6,52.8,1.7361111111
7208,7,69.4736842105,1.671641791
7208,8,52.8,1.8
7208,9,62.8571428571,1.775
7209,0,61.0909090909,1.1170212766
7209,1,67.2,1.0515463918
7209,2,25.358490566,1.4375
7209,3,74.6666666667,1.2875
7209,4,74.6666666667,1.243902439
7209,5,33.6,1.0957446809
7209,6,43.3548387097,1.2530120482
7209,7,38.4,1.1855670103
7209,8,38.4,1.1
7209,9,33.6,1.3863636364
7210,0,0.0557566262,0.111627907
7210,1,0.0559842474,0.111627907
7210,2,0.0650510422,0.111627907
7210,3,0.0532421128,0.111627907
7210,4,0.0888501742,0.111627907
7210,5,0.061968422,0.111627907
7210,6,0.102,0.111627907
7210,7,0.0899470899,0.111627907
7210,8,0.0785077869,0.111627907
7210,9,0.0483612423,0.111627907
7211,0,0.2754491018,0.0658682635
7211,1,0.1710037175,0.0594795539
7211,2,0.1949152542,0.0594795539
7211,3,0.0646067416,0.0594795539
7211,4,0.0468909276,0.0594795539
7211,5,0.3285714286,0.0677966102
7211,6,0.3285714286,0.0594795539
7211,7,0.043528482,0.0594795539
7211,8,0.0372190816,0.0677966102
7211,9,0.0496224868,0.0594795539
7212,0,0.0289093307,0.0370994941
7212,1,0.0344827777,0.0436781609
7212,2,0.1092715232,0.0436781609
7212,3,0.0326409496,0.0436781609
7212,4,0.038755138,0.0436781609
7212,5,0.0428293316,0.0364238411
7212,6,0.028608583,0.0436781609
7212,7,0.1517241379,0.0436781609
7212,8,0.0343392311,0.0436781609
7212,9,0.0465444288,0.0364238411
7213,0,0.5082872928,0.2956521739
7213,1,0.5082872928,0.2086956522
7213,2,0.4401913876,0.2086956522
7213,3,0.1464968803,0.2086956522
7213,4,0.1779497099,0.2956521739
7213,5,0.1467304839,0.2086956522
7213,6,0.5082872928,0.2086956522
7213,7,1.4375,0.2086956522
7213,8,0.4401913876,0.2086956522
7213,9,0.2771084337,0.2086956522
7214,0,0.0971564127,0.164983165
7214,1,0.0916201117,0.164983165
7214,2,0.0726458263,0.164983165
7214,3,0.0916201117,0.164983165
7214,4,0.071409294,0.164983165
7214,5,0.0985577789,0.164983165
7214,6,0.0793267614,0.164983165
7214,7,0.0918307786,0.164983165
7214,8,0.0726307096,0.164983165
7214,9,0.0916201117,0.164983165
7215,0,0.0353555645,0.0725490196
7215,1,0.0330085795,0.0725490196
7215,2,0.0307594406,0.0725490196
7215,3,0.0492169974,0.0803921569
7215,4,0.0353555656,0.0803921569
7215,5,0.0452209661,0.0725490196
7215,6,0.0408163265,0.0725490196
7215,7,0.036565301,0.0725490196
7215,8,0.0343856907,0.0725490196
7215,9,0.0330084402,0.0803921569
7216,0,0.1399396931,0.2837209302
7216,1,0.1564908027,0.3144329897
7216,2,0.1803343408,0.2837209302
7216,3,0.1940336522,0.2837209302
7216,4,0.1269886024,0.2837209302
7216,5,0.2431972789,0.2837209302
7216,6,0.1698339592,0.2837209302
7216,7,0.1607128746,0.2837209302
7216,8,0.2581227437,0.2837209302
7216,9,0.172705314,0.2837209302
7217,0,0.0612947661,0.0992555831
7217,1,0.0474638981,0.0992555831
7217,2,0.0929018789,0.0992555831
7217,3,0.0582842224,0.1212121212
7217,4,0.0450046261,0.0992555831
7217,5,0.0640409891,0.0992555831
7217,6,0.0749789385,0.0992555831
7217,7,0.0638450503,0.0992555831
7217,8,0.0579050109,0.1212121212
7217,9,0.058285009,0.0992555831
7218,0,0.0541174809,0.1317567568
7218,1,0.0543956551,0.1317567568
7218,2,0.0587663896,0.1317567568
7218,3,0.0640904799,0.1317567568
7218,4,0.0587714102,0.1317567568
7218,5,0.0671166257,0.1317567568
7218,6,0.0617257424,0.1317567568
7218,7,0.067961246,0.1317567568
7218,8,0.0578216082,0.1317567568
7218,9,0.0543554241,0.1317567568
7219,0,0.0451046879,0.1155778894
7219,1,0.46875,0.1165048544
7219,2,0.3640776699,0.1165048544
7219,3,0.0696378878,0.1165048544
7219,4,0.0802149805,0.1210526316
7219,5,0.0500586005,0.1165048544
7219,6,0.3947368421,0.1155778894
7219,7,0.3571428571,0.1142857143
7219,8,0.5033557047,0.1210526316
7219,9,0.0523456466,0.1142857143
7220,0,0.1104815864,0.0510204082
7220,1,0.1930693069,0.0537634409
7220,2,0.1494252874,0.0510204082
7220,3,0.4193548387,0.0510204082
7220,4,0.1930693069,0.0510204082
7220,5,0.1392857143,0.0510204082
7220,6,0.106557377,0.0539083558
7220,7,0.1930693069,0.0510204082
7220,8,0.1423357664,0.0510204082
7220,9,0.1511627907,0.0510204082
7221,0,0.2116788321,0.0358814353
7221,1,0.1106870229,0.0371567044
7221,2,0.133640553,0.0358814353
7221,3,0.125,0.0358814353
7221,4,0.1920529801,0.0358814353
7221,5,0.1397590361,0.0358814353
7221,6,0.125,0.0387858347
7221,7,0.0904836193,0.0358814353
7221,8,0.1425061425,0.0358814353
7221,9,0.1779141104,0.0358814353
7222,0,0.7235772358,0.1650943396
7222,1,0.7063492063,0.1658767773
7222,2,0.7739130435,0.1650943396
7222,3,0.89,0.1658767773
7222,4,0.7739130435,0.1650943396
7222,5,0.6180555556,0.1658767773
7222,6,0.7235772358,0.1650943396
7222,7,0.89,0.1650943396
7222,8,1.679245283,0.1650943396
7222,9,1.5344827586,0.1650943396
7223,0,0.3498542274,0.0900243309
7223,1,0.4979253112,0.0900243309
7223,2,0.618556701,0.0939086294
7223,3,0.618556701,0.0900243309
7223,4,0.4979253112,0.0900243309
7223,5,0.5825242718,0.0900243309
7223,6,0.618556701,0.0900243309
7223,7,0.3324099723,0.0900243309
7223,8,0.3324099723,0.0900243309
7223,9,0.5607476636,0.0900243309
7224,0,0.6129032258,0.0792880259
7224,1,0.443148688,0.0760869565
7224,2,0.3108384458,0.0760869565
7224,3,0.6129032258,0.0760869565
7224,4,0.3627684964,0.0792880259
7224,5,0.6333333333,0.0760869565
7224,6,0.3392857143,0.0867256637
7224,7,0.4257703081,0.0760869565
7224,8,0.5100671141,0.0760869565
7224,9,0.5333333333,0.0760869565
7225,0,0.7474226804,0.3106796117
7225,1,0.1015731135,0.3047619048
7225,2,0.923566879,0.3047619048
7225,3,1.0902255639,0.3298969072
7225,4,0.7795698925,0.3047619048
7225,5,1.1328125,0.3047619048
7225,6,0.9294871795,0.3047619048
7225,7,0.9294871795,0.3047619048
7225,8,1.0902255639,0.3106796117
7225,9,0.923566879,0.3106796117
7226,0,1.28125,0.1866028708
7226,1,0.8299595142,0.1866028708
7226,2,1.8468468468,0.1866028708
7226,3,1.339869281,0.1866028708
7226,4,0.8577405858,0.1866028708
7226,5,1.28125,0.1866028708
7226,6,1.1021505376,0.1866028708
7226,7,0.8577405858,0.1964735516
7226,8,3.203125,0.1866028708
7226,9,0.7976653696,0.1964735516
7227,0,0.2642369021,0.0860719875
7227,1,0.1946308725,0.0860719875
7227,2,0.1946308725,0.0860719875
7227,3,0.2606741573,0.0860719875
7227,4,0.3060686016,0.0860719875
7227,5,0.1959459459,0.0860719875
7227,6,0.209009009,0.0860719875
7227,7,0.1959459459,0.0860719875
7227,8,0.3682539683,0.0860719875
7227,9,0.2642369021,0.0860719875
7228,0,0.3793103448,0.1196172249
7228,1,0.316091954,0.1196172249
7228,2,0.3793103448,0.1196172249
7228,3,0.4365079365,0.1196172249
7228,4,0.2631578947,0.1196172249
7228,5,0.2763819095,0.1196172249
7228,6,0.4198473282,0.1196172249
7228,7,0.4198473282,0.125
7228,8,0.6395348837,0.1196172249
7228,9,0.4365079365,0.1237623762
7229,0,0.1590909091,0.0469483568
7229,1,0.2413793103,0.0476190476
7229,2,0.1713286713,0.0469483568
7229,3,0.3656716418,0.0469483568
7229,4,0.3656716418,0.0469483568
7229,5,0.2934131737,0.0469483568
7229,6,0.1493902439,0.0469483568
7229,7,0.2934131737,0.0476190476
7229,8,0.1590909091,0.0469483568
7229,9,0.1507692308,0.0469483568
7230,0,0.0979166667,0.0286225403
7230,1,0.1180904523,0.0286225403
7230,2,0.126344086,0.0290381125
7230,3,0.1390532544,0.0286225403
7230,4,0.0164144569,0.0290381125
7230,5,0.1180904523,0.0286225403
7230,6,0.016183172,0.0318091451
7230,7,0.1068181818,0.0286225403
7230,8,0.1256684492,0.0286225403
7230,9,0.1180904523,0.0290381125
7231,0,0.0838010269,0.2405660377
7231,1,0.1076450429,0.2405660377
7231,2,0.6509433962,0.2405660377
7231,3,0.1147394046,0.2440191388
7231,4,0.0914743054,0.2440191388
7231,5,0.7076923077,0.2440191388
7231,6,0.6731707317,0.2405660377
7231,7,0.1135054704,0.2405660377
7231,8,0.0855791904,0.2405660377
7231,9,1.0147058824,0.2405660377
7232,0,0.0476539589,0.0929095355
7232,1,0.2280701754,0.0929095355
7232,2,0.2407407407,0.1085714286
7232,3,0.2288732394,0.0929095355
7232,4,0.0396268432,0.0929095355
7232,5,0.3963414634,0.0929095355
7232,6,0.2280701754,0.0929095355
7232,7,0.0453589315,0.0929095355
7232,8,0.2188552189,0.0929095355
7232,9,0.2280701754,0.1134328358
7233,0,0.5327510917,0.0778145695
7233,1,0.3935483871,0.0778145695
7233,2,0.2634989201,0.0787269682
7233,3,0.471042471,0.0778145695
7233,4,0.2573839662,0.0820244328
7233,5,0.7393939394,0.0787269682
7233,6,0.5147679325,0.0778145695
7233,7,0.5327510917,0.0787269682
7233,8,0.5147679325,0.0778145695
7233,9,0.3202099738,0.0778145695
7234,0,1.8837209302,0.3414634146
7234,1,1.4727272727,0.3414634146
7234,2,0.9152542373,0.3414634146
7234,3,1.5428571429,0.3414634146
7234,4,0.9152542373,0.3535353535
7234,5,1.1020408163,0.35
7234,6,0.1521126762,0.3414634146
7234,7,0.8617021277,0.3414634146
7234,8,0.9938650307,0.3414634146
7234,9,0.1388843479,0.35
7235,0,0.5150684932,0.1455847255
7235,1,0.4563106796,0.1455847255
7235,2,0.4908616188,0.1455847255
7235,3,0.4596577017,0.1455847255
7235,4,0.743083004,0.1455847255
7235,5,0.6245847176,0.1491442543
7235,6,0.4563106796,0.1480582524
7235,7,0.0577652137,0.1473429952
7235,8,0.4596577017,0.1455847255
7235,9,0.2315270936,0.1473429952
7236,0,0.4072727273,0.114374034
7236,1,0.4324324324,0.1231281198
7236,2,0.523364486,0.114374034
7236,3,0.4072727273,0.1231281198
7236,4,0.5197215777,0.114374034
7236,5,0.5614035088,0.114374034
7236,6,0.4324324324,0.114374034
7236,7,0.5586034913,0.114374034
7236,8,0.7491638796,0.114374034
7236,9,0.4324324324,0.114374034
7237,0,0.5983606557,0.6
7237,1,0.5983606557,0.6
7237,2,0.6275071633,0.6030150754
7237,3,0.5983606557,0.6
7237,4,0.5983606557,0.6
7237,5,0.5983606557,0.6
7237,6,0.5983606557,0.6
7237,7,0.6275071633,0.6066666667
7237,8,0.5983606557,0.6
7237,9,0.5983606557,0.6
7238,0,0.2468571429,0.2486910995
7238,1,0.2468571429,0.2486910995
7238,2,0.2468571429,0.2486910995
7238,3,0.2468571429,0.2486910995
7238,4,0.2468571429,0.2486910995
7238,5,0.2468571429,0.2486910995
7238,6,0.2468571429,0.2486910995
7238,7,0.2468571429,0.2486910995
7238,8,0.2468571429,0.2486910995
7238,9,0.2468571429,0.2486910995
7239,0,0.2171428571,0.2184684685
7239,1,0.2171428571,0.2184684685
7239,2,0.2171428571,0.21875
7239,3,0.2171428571,0.2184684685
7239,4,0.2171428571,0.2184684685
7239,5,0.2171428571,0.21875
7239,6,0.2171428571,0.2207207207
7239,7,0.2171428571,0.2184684685
7239,8,0.2171428571,0.2184684685
7239,9,0.2171428571,0.21875
7240,0,1.3262195122,1.3288590604
7240,1,1.3262195122,1.3355704698
7240,2,1.3262195122,1.3288590604
7240,3,1.3262195122,1.3422818792
7240,4,1.3262195122,1.3308270677
7240,5,1.3262195122,1.3355704698
7240,6,1.3262195122,1.3288590604
7240,7,1.3262195122,1.3288590604
7240,8,1.3262195122,1.3458646617
7240,9,1.3262195122,1.3355704698
7241,0,0.4765166341,0.4786885246
7241,1,0.4765166341,0.4783783784
7241,2,0.4765166341,0.4783783784
7241,3,0.4765166341,0.4783783784
7241,4,0.4765166341,0.4783783784
7241,5,0.4765166341,0.4783783784
7241,6,0.4765166341,0.4783783784
7241,7,0.4765166341,0.4783783784
7241,8,0.4765166341,0.4783783784
7241,9,0.4765166341,0.4783783784
7242,0,0.6484918794,0.6507936508
7242,1,0.6484918794,0.6496350365
7242,2,0.6484918794,0.6496350365
7242,3,0.6484918794,0.6507936508
7242,4,0.6484918794,0.6496350365
7242,5,0.6484918794,0.6512195122
7242,6,0.6484918794,0.6569343066
7242,7,0.6484918794,0.6569343066
7242,8,0.6484918794,0.6496350365
7242,9,0.6484918794,0.6512195122
7243,0,2.5406976744,2.5661764706
7243,1,2.6325301205,2.5661764706
7243,2,2.6325301205,2.5510204082
7243,3,2.6325301205,2.5714285714
7243,4,2.6325301205,2.5514705882
7243,5,2.5406976744,2.5833333333
7243,6,2.5406976744,2.5441176471
7243,7,2.5406976744,2.5833333333
7243,8,2.5406976744,2.5663265306
7243,9,2.5406976744,2.5441176471
7244,0,1.3245149912,1.3344051447
7244,1,1.3555956679,1.341563786
7244,2,1.3555956679,1.3311897106
7244,3,1.3555956679,1.3279742765
7244,4,1.3555956679,1.3311897106
7244,5,1.3555956679,1.3344051447
7244,6,1.3555956679,1.3311897106
7244,7,1.3555956679,1.3279742765
7244,8,1.3555956679,1.3333333333
7244,9,1.3555956679,1.3279742765
7245,0,0.6333333333,0.6365638767
7245,1,0.6333333333,0.6367346939
7245,2,0.6333333333,0.6367346939
7245,3,0.6333333333,0.6343612335
7245,4,0.6333333333,0.6379018613
7245,5,0.6333333333,0.6345177665
7245,6,0.6333333333,0.6343612335
7245,7,0.6333333333,0.6343612335
7245,8,0.6333333333,0.6365638767
7245,9,0.6333333333,0.6345177665
7246,0,2.7920792079,0.2048192771
7246,1,1.3756097561,0.2878787879
7246,2,0.4075146181,0.2514285714
7246,3,2.7378640777,0.2252252252
7246,4,1.5243243243,0.2252252252
7246,5,2.1044776119,0.2307692308
7246,6,1.4461538462,0.24
7246,7,1.3756097561,0.2391304348
7246,8,2.1692307692,0.2475247525
7246,9,1.6114285714,0.2205128205
7247,0,0.1643356643,0.0672782875
7247,1,0.047764422,0.0683060109
7247,2,0.0604105705,0.0764525994
7247,3,0.6733524355,0.0764525994
7247,4,0.0569026422,0.0672782875
7247,5,0.5490654206,0.0727848101
7247,6,0.1062420478,0.0637755102
7247,7,0.0690642073,0.0630372493
7247,8,0.085009393,0.0696202532
7247,9,0.6420765027,0.0748502994
7248,0,0.5357142857,0.0459558824
7248,1,0.5120481928,0.0577427822
7248,2,0.0769464532,0.0471698113
7248,3,0.4811320755,0.0550964187
7248,4,0.4775280899,0.0477707006
7248,5,0.9845559846,0.0502008032
7248,6,0.0729711557,0.0633608815
7248,7,0.8854166667,0.0502008032
7248,8,0.0768072895,0.0598086124
7248,9,0.5357142857,0.0471698113
7249,0,7.5507246377,0.4102564103
7249,1,2.8315217391,0.3921568627
7249,2,5.3711340206,0.358490566
7249,3,6.8552631579,0.4347826087
7249,4,8.140625,0.4358974359
7249,5,3.1768292683,0.4607843137
7249,6,5.3711340206,0.5
7249,7,6.8552631579,0.4615384615
7249,8,3.25625,0.4202898551
7249,9,8.140625,0.3522012579
7250,0,2.9038461538,0.2068965517
7250,1,3.124137931,0.2157772622
7250,2,1.7976190476,0.1666666667
7250,3,2.530726257,0.1707317073
7250,4,1.9358974359,0.2246376812
7250,5,2.530726257,0.1704545455
7250,6,2.9038461538,0.1666666667
7250,7,1.8414634146,0.1939252336
7250,8,1.7159090909,0.2008547009
7250,9,2.9038461538,0.1787709497
7251,0,0.9541666667,0.0989473684
7251,1,1.1116504854,0.092936803
7251,2,2.5586592179,0.0923379175
7251,3,2.1603773585,0.1103202847
7251,4,0.9642105263,0.0925589837
7251,5,0.8560747664,0.0871794872
7251,6,0.7829059829,0.1060948081
7251,7,1.1116504854,0.0989473684
7251,8,0.7495908347,0.0989473684
7251,9,1.6298932384,0.0925266904
7252,0,6.3008130081,0.5394736842
7252,1,10.1973684211,0.4814814815
7252,2,7.2429906542,0.5119617225
7252,3,5.6985294118,0.4485981308
7252,4,4.4034090909,0.5294117647
7252,5,4.84375,0.476744186
7252,6,10.1973684211,0.3880597015
7252,7,7.2429906542,0.527027027
7252,8,5.0324675325,0.476744186
7252,9,6.3008130081,0.5294117647
7253,0,2.8074074074,0.3090128755
7253,1,3.0079365079,0.2574257426
7253,2,3.0079365079,0.2666666667
7253,3,2.3911671924,0.2376237624
7253,4,2.501650165,0.2836363636
7253,5,2.7563636364,0.3015873016
7253,6,2.7563636364,0.2545454545
7253,7,2.3911671924,0.2597402597
7253,8,3.2532188841,0.3495145631
7253,9,2.255952381,0.2666666667
7254,0,2.1449275362,0.1768953069
7254,1,4.4578313253,0.1732026144
7254,2,1.5845824411,0.1679245283
7254,3,1.3909774436,0.1766917293
7254,4,1.3962264151,0.1507246377
7254,5,2.8244274809,0.1948529412
7254,6,2.0670391061,0.1703910615
7254,7,2.0670391061,0.1666666667
7254,8,3.0833333333,0.1648044693
7254,9,2.4104234528,0.1686746988
7255,0,1.0755813953,0.1413043478
7255,1,1.0755813953,0.1428571429
7255,2,1.712962963,0.1272727273
7255,3,1.0054347826,0.125
7255,4,0.1740718637,0.1411042945
7255,5,1.2847222222,0.156462585
7255,6,0.8937198068,0.1337209302
7255,7,1.2585034014,0.1428571429
7255,8,0.1458217047,0.1523178808
7255,9,1.2416107383,0.156462585
7256,0,1.2663316583,0.1271186441
7256,1,1.4237288136,0.1101694915
7256,2,2.1355932203,0.0995024876
7256,3,0.2605997932,0.1051136364
7256,4,2,0.119047619
7256,5,0.8689655172,0.1048387097
7256,6,0.8689655172,0.1095238095
7256,7,1.2537313433,0.1155778894
7256,8,2.0322580645,0.1136363636
7256,9,1.4237288136,0.1299435028
7257,0,0.4746716698,0.0731707317
7257,1,0.0985587388,0.0615763547
7257,2,0.0846202522,0.0564334086
7257,3,0.4485815603,0.0733944954
7257,4,0.1255603054,0.0684410646
7257,5,0.1146872167,0.0570342205
7257,6,0.4339622642,0.0637898687
7257,7,0.0877849535,0.1008403361
7257,8,0.1201912027,0.0625
7257,9,0.5,0.06
7258,0,3.1911764706,0.298245614
7258,1,2.1379310345,0.2931034483
7258,2,0.5920873124,0.3067484663
7258,3,4.213592233,0.256281407
7258,4,2.7820512821,0.255
7258,5,0.3934727348,0.2615384615
7258,6,2.1592039801,0.2615384615
7258,7,0.4870931698,0.2923976608
7258,8,2.1809045226,0.2651515152
7258,9,2.7820512821,0.3205128205
7259,0,3.3310810811,0.1744680851
7259,1,4.3245614035,0.1744680851
7259,2,1.8125,0.178807947
7259,3,1.6270627063,0.1744680851
7259,4,1.4005681818,0.1716738197
7259,5,1.6324503311,0.1554054054
7259,6,2.3254716981,0.1754385965
7259,7,1.7,0.1913265306
7259,8,3.1006289308,0.1782178218
7259,9,2.1622807018,0.1746411483
7260,0,0.1093122368,0.0810810811
7260,1,0.7618243243,0.0777988615
7260,2,0.7057902973,0.0926365796
7260,3,0.8557874763,0.0882352941
7260,4,0.8557874763,0.0904836193
7260,5,0.7442244224,0.0810810811
7260,6,0.9166666667,0.0853658537
7260,7,0.8290441176,0.0997624703
7260,8,1.086746988,0.0777988615
7260,9,0.1074442778,0.0926365796
7261,0,0.5192119885,0.5353535354
7261,1,0.6863137632,0.4527363184
7261,2,5.0064102564,0.4154929577
7261,3,3.7368421053,0.485915493
7261,4,0.5549268652,0.4572864322
7261,5,3.9246231156,0.5376884422
7261,6,3.9246231156,0.3939393939
7261,7,0.796180012,0.5226130653
7261,8,0.5600438714,0.4788732394
7261,9,3.9246231156,0.4489795918
7262,0,1.7864321608,0.3255813953
7262,1,2.1160714286,0.2953586498
7262,2,2.4349315068,0.2995780591
7262,3,1.9640883978,0.2602230483
7262,4,0.3581916156,0.3112244898
7262,5,0.2866124702,0.2700421941
7262,6,2.4349315068,0.2909836066
7262,7,0.2636812755,0.3469387755
7262,8,2.1160714286,0.2708333333
7262,9,1.7864321608,0.2786885246
7263,0,0.4228456917,0.2044728435
7263,1,2.0485436893,0.226618705
7263,2,3.035971223,0.2986725664
7263,3,1.6452241715,0.2268370607
7263,4,1.6646942801,0.171539961
7263,5,1.7330595483,0.2242424242
7263,6,1.6452241715,0.2365591398
7263,7,3.035971223,0.1948051948
7263,8,1.8672566372,0.2169491525
7263,9,1.8672566372,0.2132616487
