"id";"dataset_constants";"task_hetero";"machine_hetero";"no_tasks_dist";"no_tasks";"no_machines_dist";"no_machines"
7212;90;"low";"high";"low";4;"low";10
7213;90;"medium";"low";"low";4;"low";10
7214;90;"medium";"medium";"low";4;"low";10
7215;90;"medium";"high";"low";4;"low";10
7216;90;"high";"low";"low";4;"low";10
7217;90;"high";"medium";"low";4;"low";10
7218;90;"high";"high";"low";4;"low";10
7219;90;"low";"low";"low";4;"medium";30
7220;90;"low";"medium";"low";4;"medium";30
7221;90;"low";"high";"low";4;"medium";30
7222;90;"medium";"low";"low";4;"medium";30
7223;90;"medium";"medium";"low";4;"medium";30
7224;90;"medium";"high";"low";4;"medium";30
7225;90;"high";"low";"low";4;"medium";30
7226;90;"high";"medium";"low";4;"medium";30
7227;90;"high";"high";"low";4;"medium";30
7228;90;"low";"low";"low";4;"high";27
7229;90;"low";"medium";"low";4;"high";27
7230;90;"low";"high";"low";4;"high";27
7231;90;"medium";"low";"low";4;"high";27
7232;90;"medium";"medium";"low";4;"high";27
7233;90;"medium";"high";"low";4;"high";27
7234;90;"high";"low";"low";4;"high";27
7235;90;"high";"medium";"low";4;"high";27
7236;90;"high";"high";"low";4;"high";27
7237;90;"low";"low";"medium";18;"low";3
7238;90;"low";"medium";"medium";18;"low";3
7239;90;"low";"high";"medium";18;"low";3
7240;90;"medium";"low";"medium";18;"low";3
7241;90;"medium";"medium";"medium";18;"low";3
7242;90;"medium";"high";"medium";18;"low";3
7243;90;"high";"low";"medium";18;"low";3
7244;90;"high";"medium";"medium";18;"low";3
7245;90;"high";"high";"medium";18;"low";3
7246;90;"low";"low";"medium";18;"medium";28
7247;90;"low";"medium";"medium";18;"medium";28
7248;90;"low";"high";"medium";18;"medium";28
7249;90;"medium";"low";"medium";18;"medium";28
7250;90;"medium";"medium";"medium";18;"medium";28
7251;90;"medium";"high";"medium";18;"medium";28
7252;90;"high";"low";"medium";18;"medium";28
7253;90;"high";"medium";"medium";18;"medium";28
7254;90;"high";"high";"medium";18;"medium";28
7255;90;"low";"low";"medium";18;"high";26
7256;90;"low";"medium";"medium";18;"high";26
7257;90;"low";"high";"medium";18;"high";26
7258;90;"medium";"low";"medium";18;"high";26
7259;90;"medium";"medium";"medium";18;"high";26
7260;90;"medium";"high";"medium";18;"high";26
7261;90;"high";"low";"medium";18;"high";26
7262;90;"high";"medium";"medium";18;"high";26
7263;90;"high";"high";"medium";18;"high";26
7264;90;"low";"low";"high";33;"low";10
7265;90;"low";"medium";"high";33;"low";10
7266;90;"low";"high";"high";33;"low";10
7267;90;"medium";"low";"high";33;"low";10
7268;90;"medium";"medium";"high";33;"low";10
7269;90;"medium";"high";"high";33;"low";10
7270;90;"high";"low";"high";33;"low";10
7271;90;"high";"medium";"high";33;"low";10
7272;90;"high";"high";"high";33;"low";10
7273;90;"low";"low";"high";33;"medium";28
7274;90;"low";"medium";"high";33;"medium";28
7275;90;"low";"high";"high";33;"medium";28
7276;90;"medium";"low";"high";33;"medium";28
7277;90;"medium";"medium";"high";33;"medium";28
7278;90;"medium";"high";"high";33;"medium";28
7279;90;"high";"low";"high";33;"medium";28
7280;90;"high";"medium";"high";33;"medium";28
7281;90;"high";"high";"high";33;"medium";28
7282;90;"low";"low";"high";33;"high";29
7283;90;"low";"medium";"high";33;"high";29
7284;90;"low";"high";"high";33;"high";29
7285;90;"medium";"low";"high";33;"high";29
7286;90;"medium";"medium";"high";33;"high";29
7287;90;"medium";"high";"high";33;"high";29
7288;90;"high";"low";"high";33;"high";29
7289;90;"high";"medium";"high";33;"high";29
7290;90;"high";"high";"high";33;"high";29
7291;91;"low";"low";"low";7;"low";7
7292;91;"low";"medium";"low";7;"low";7
7293;91;"low";"high";"low";7;"low";7
7294;91;"medium";"low";"low";7;"low";7
7295;91;"medium";"medium";"low";7;"low";7
7296;91;"medium";"high";"low";7;"low";7
7297;91;"high";"low";"low";7;"low";7
7298;91;"high";"medium";"low";7;"low";7
7299;91;"high";"high";"low";7;"low";7
7300;91;"low";"low";"low";7;"medium";34
7301;91;"low";"medium";"low";7;"medium";34
7302;91;"low";"high";"low";7;"medium";34
7303;91;"medium";"low";"low";7;"medium";34
7304;91;"medium";"medium";"low";7;"medium";34
7305;91;"medium";"high";"low";7;"medium";34
7306;91;"high";"low";"low";7;"medium";34
7307;91;"high";"medium";"low";7;"medium";34
7308;91;"high";"high";"low";7;"medium";34
7309;91;"low";"low";"low";7;"high";32
7310;91;"low";"medium";"low";7;"high";32
7311;91;"low";"high";"low";7;"high";32
7312;91;"medium";"low";"low";7;"high";32
7313;91;"medium";"medium";"low";7;"high";32
7314;91;"medium";"high";"low";7;"high";32
7315;91;"high";"low";"low";7;"high";32
7316;91;"high";"medium";"low";7;"high";32
7317;91;"high";"high";"low";7;"high";32
7318;91;"low";"low";"medium";19;"low";5
7319;91;"low";"medium";"medium";19;"low";5
7320;91;"low";"high";"medium";19;"low";5
7321;91;"medium";"low";"medium";19;"low";5
7322;91;"medium";"medium";"medium";19;"low";5
7323;91;"medium";"high";"medium";19;"low";5
7324;91;"high";"low";"medium";19;"low";5
7325;91;"high";"medium";"medium";19;"low";5
7326;91;"high";"high";"medium";19;"low";5
7327;91;"low";"low";"medium";19;"medium";36
7328;91;"low";"medium";"medium";19;"medium";36
7329;91;"low";"high";"medium";19;"medium";36
7330;91;"medium";"low";"medium";19;"medium";36
7331;91;"medium";"medium";"medium";19;"medium";36
7332;91;"medium";"high";"medium";19;"medium";36
7333;91;"high";"low";"medium";19;"medium";36
7334;91;"high";"medium";"medium";19;"medium";36
7335;91;"high";"high";"medium";19;"medium";36
7336;91;"low";"low";"medium";19;"high";34
7337;91;"low";"medium";"medium";19;"high";34
7338;91;"low";"high";"medium";19;"high";34
7339;91;"medium";"low";"medium";19;"high";34
7340;91;"medium";"medium";"medium";19;"high";34
7341;91;"medium";"high";"medium";19;"high";34
7342;91;"high";"low";"medium";19;"high";34
7343;91;"high";"medium";"medium";19;"high";34
7344;91;"high";"high";"medium";19;"high";34
7345;91;"low";"low";"high";29;"low";1
7346;91;"low";"medium";"high";29;"low";1
7347;91;"low";"high";"high";29;"low";1
7348;91;"medium";"low";"high";29;"low";1
7349;91;"medium";"medium";"high";29;"low";1
7350;91;"medium";"high";"high";29;"low";1
7351;91;"high";"low";"high";29;"low";1
7352;91;"high";"medium";"high";29;"low";1
7353;91;"high";"high";"high";29;"low";1
7354;91;"low";"low";"high";29;"medium";37
7355;91;"low";"medium";"high";29;"medium";37
7356;91;"low";"high";"high";29;"medium";37
7357;91;"medium";"low";"high";29;"medium";37
7358;91;"medium";"medium";"high";29;"medium";37
7359;91;"medium";"high";"high";29;"medium";37
7360;91;"high";"low";"high";29;"medium";37
7361;91;"high";"medium";"high";29;"medium";37
7362;91;"high";"high";"high";29;"medium";37
7363;91;"low";"low";"high";29;"high";39
7364;91;"low";"medium";"high";29;"high";39
7365;91;"low";"high";"high";29;"high";39
7366;91;"medium";"low";"high";29;"high";39
7367;91;"medium";"medium";"high";29;"high";39
7368;91;"medium";"high";"high";29;"high";39
7369;91;"high";"low";"high";29;"high";39
7370;91;"high";"medium";"high";29;"high";39
7371;91;"high";"high";"high";29;"high";39
7372;92;"low";"low";"low";9;"low";4
7373;92;"low";"medium";"low";9;"low";4
7374;92;"low";"high";"low";9;"low";4
7375;92;"medium";"low";"low";9;"low";4
7376;92;"medium";"medium";"low";9;"low";4
7377;92;"medium";"high";"low";9;"low";4
7378;92;"high";"low";"low";9;"low";4
7379;92;"high";"medium";"low";9;"low";4
7380;92;"high";"high";"low";9;"low";4
7381;92;"low";"low";"low";9;"medium";68
7382;92;"low";"medium";"low";9;"medium";68
7383;92;"low";"high";"low";9;"medium";68
7384;92;"medium";"low";"low";9;"medium";68
7385;92;"medium";"medium";"low";9;"medium";68
7386;92;"medium";"high";"low";9;"medium";68
7387;92;"high";"low";"low";9;"medium";68
7388;92;"high";"medium";"low";9;"medium";68
7389;92;"high";"high";"low";9;"medium";68
7390;92;"low";"low";"low";9;"high";66
7391;92;"low";"medium";"low";9;"high";66
7392;92;"low";"high";"low";9;"high";66
7393;92;"medium";"low";"low";9;"high";66
7394;92;"medium";"medium";"low";9;"high";66
7395;92;"medium";"high";"low";9;"high";66
7396;92;"high";"low";"low";9;"high";66
7397;92;"high";"medium";"low";9;"high";66
7398;92;"high";"high";"low";9;"high";66
7399;92;"low";"low";"medium";18;"low";11
7400;92;"low";"medium";"medium";18;"low";11
7401;92;"low";"high";"medium";18;"low";11
7402;92;"medium";"low";"medium";18;"low";11
7403;92;"medium";"medium";"medium";18;"low";11
7404;92;"medium";"high";"medium";18;"low";11
7405;92;"high";"low";"medium";18;"low";11
7406;92;"high";"medium";"medium";18;"low";11
7407;92;"high";"high";"medium";18;"low";11
7408;92;"low";"low";"medium";18;"medium";60
7409;92;"low";"medium";"medium";18;"medium";60
7410;92;"low";"high";"medium";18;"medium";60
7411;92;"medium";"low";"medium";18;"medium";60
7412;92;"medium";"medium";"medium";18;"medium";60
7413;92;"medium";"high";"medium";18;"medium";60
7414;92;"high";"low";"medium";18;"medium";60
7415;92;"high";"medium";"medium";18;"medium";60
7416;92;"high";"high";"medium";18;"medium";60
7417;92;"low";"low";"medium";18;"high";55
7418;92;"low";"medium";"medium";18;"high";55
7419;92;"low";"high";"medium";18;"high";55
7420;92;"medium";"low";"medium";18;"high";55
7421;92;"medium";"medium";"medium";18;"high";55
7422;92;"medium";"high";"medium";18;"high";55
7423;92;"high";"low";"medium";18;"high";55
7424;92;"high";"medium";"medium";18;"high";55
7425;92;"high";"high";"medium";18;"high";55
7426;92;"low";"low";"high";20;"low";15
7427;92;"low";"medium";"high";20;"low";15
7428;92;"low";"high";"high";20;"low";15
7429;92;"medium";"low";"high";20;"low";15
7430;92;"medium";"medium";"high";20;"low";15
7431;92;"medium";"high";"high";20;"low";15
7432;92;"high";"low";"high";20;"low";15
7433;92;"high";"medium";"high";20;"low";15
7434;92;"high";"high";"high";20;"low";15
7435;92;"low";"low";"high";20;"medium";59
7436;92;"low";"medium";"high";20;"medium";59
7437;92;"low";"high";"high";20;"medium";59
7438;92;"medium";"low";"high";20;"medium";59
7439;92;"medium";"medium";"high";20;"medium";59
7440;92;"medium";"high";"high";20;"medium";59
7441;92;"high";"low";"high";20;"medium";59
7442;92;"high";"medium";"high";20;"medium";59
7443;92;"high";"high";"high";20;"medium";59
7444;92;"low";"low";"high";20;"high";59
7445;92;"low";"medium";"high";20;"high";59
7446;92;"low";"high";"high";20;"high";59
7447;92;"medium";"low";"high";20;"high";59
7448;92;"medium";"medium";"high";20;"high";59
7449;92;"medium";"high";"high";20;"high";59
7450;92;"high";"low";"high";20;"high";59
7451;92;"high";"medium";"high";20;"high";59
7452;92;"high";"high";"high";20;"high";59
7453;93;"low";"low";"low";3;"low";3
7454;93;"low";"medium";"low";3;"low";3
7455;93;"low";"high";"low";3;"low";3
7456;93;"medium";"low";"low";3;"low";3
7457;93;"medium";"medium";"low";3;"low";3
7458;93;"medium";"high";"low";3;"low";3
7459;93;"high";"low";"low";3;"low";3
7460;93;"high";"medium";"low";3;"low";3
7461;93;"high";"high";"low";3;"low";3
7462;93;"low";"low";"low";3;"medium";31
7463;93;"low";"medium";"low";3;"medium";31
7464;93;"low";"high";"low";3;"medium";31
7465;93;"medium";"low";"low";3;"medium";31
7466;93;"medium";"medium";"low";3;"medium";31
7467;93;"medium";"high";"low";3;"medium";31
7468;93;"high";"low";"low";3;"medium";31
7469;93;"high";"medium";"low";3;"medium";31
7470;93;"high";"high";"low";3;"medium";31
7471;93;"low";"low";"low";3;"high";29
7472;93;"low";"medium";"low";3;"high";29
7473;93;"low";"high";"low";3;"high";29
7474;93;"medium";"low";"low";3;"high";29
7475;93;"medium";"medium";"low";3;"high";29
7476;93;"medium";"high";"low";3;"high";29
7477;93;"high";"low";"low";3;"high";29
7478;93;"high";"medium";"low";3;"high";29
7479;93;"high";"high";"low";3;"high";29
7480;93;"low";"low";"medium";4;"low";9
7481;93;"low";"medium";"medium";4;"low";9
7482;93;"low";"high";"medium";4;"low";9
7483;93;"medium";"low";"medium";4;"low";9
7484;93;"medium";"medium";"medium";4;"low";9
7485;93;"medium";"high";"medium";4;"low";9
7486;93;"high";"low";"medium";4;"low";9
7487;93;"high";"medium";"medium";4;"low";9
7488;93;"high";"high";"medium";4;"low";9
7489;93;"low";"low";"medium";4;"medium";37
7490;93;"low";"medium";"medium";4;"medium";37
7491;93;"low";"high";"medium";4;"medium";37
7492;93;"medium";"low";"medium";4;"medium";37
7493;93;"medium";"medium";"medium";4;"medium";37
7494;93;"medium";"high";"medium";4;"medium";37
7495;93;"high";"low";"medium";4;"medium";37
7496;93;"high";"medium";"medium";4;"medium";37
7497;93;"high";"high";"medium";4;"medium";37
7498;93;"low";"low";"medium";4;"high";34
7499;93;"low";"medium";"medium";4;"high";34
7500;93;"low";"high";"medium";4;"high";34
7501;93;"medium";"low";"medium";4;"high";34
7502;93;"medium";"medium";"medium";4;"high";34
7503;93;"medium";"high";"medium";4;"high";34
7504;93;"high";"low";"medium";4;"high";34
7505;93;"high";"medium";"medium";4;"high";34
7506;93;"high";"high";"medium";4;"high";34
7507;93;"low";"low";"high";11;"low";13
7508;93;"low";"medium";"high";11;"low";13
7509;93;"low";"high";"high";11;"low";13
7510;93;"medium";"low";"high";11;"low";13
7511;93;"medium";"medium";"high";11;"low";13
7512;93;"medium";"high";"high";11;"low";13
7513;93;"high";"low";"high";11;"low";13
7514;93;"high";"medium";"high";11;"low";13
7515;93;"high";"high";"high";11;"low";13
7516;93;"low";"low";"high";11;"medium";39
7517;93;"low";"medium";"high";11;"medium";39
7518;93;"low";"high";"high";11;"medium";39
7519;93;"medium";"low";"high";11;"medium";39
7520;93;"medium";"medium";"high";11;"medium";39
7521;93;"medium";"high";"high";11;"medium";39
7522;93;"high";"low";"high";11;"medium";39
7523;93;"high";"medium";"high";11;"medium";39
7524;93;"high";"high";"high";11;"medium";39
7525;93;"low";"low";"high";11;"high";41
7526;93;"low";"medium";"high";11;"high";41
7527;93;"low";"high";"high";11;"high";41
7528;93;"medium";"low";"high";11;"high";41
7529;93;"medium";"medium";"high";11;"high";41
7530;93;"medium";"high";"high";11;"high";41
7531;93;"high";"low";"high";11;"high";41
7532;93;"high";"medium";"high";11;"high";41
7533;93;"high";"high";"high";11;"high";41
7534;94;"low";"low";"low";6;"low";1
7535;94;"low";"medium";"low";6;"low";1
7536;94;"low";"high";"low";6;"low";1
7537;94;"medium";"low";"low";6;"low";1
7538;94;"medium";"medium";"low";6;"low";1
7539;94;"medium";"high";"low";6;"low";1
7540;94;"high";"low";"low";6;"low";1
7541;94;"high";"medium";"low";6;"low";1
7542;94;"high";"high";"low";6;"low";1
7543;94;"low";"low";"low";6;"medium";2
7544;94;"low";"medium";"low";6;"medium";2
7545;94;"low";"high";"low";6;"medium";2
7546;94;"medium";"low";"low";6;"medium";2
7547;94;"medium";"medium";"low";6;"medium";2
7548;94;"medium";"high";"low";6;"medium";2
7549;94;"high";"low";"low";6;"medium";2
7550;94;"high";"medium";"low";6;"medium";2
7551;94;"high";"high";"low";6;"medium";2
7552;94;"low";"low";"low";6;"high";2
7553;94;"low";"medium";"low";6;"high";2
7554;94;"low";"high";"low";6;"high";2
7555;94;"medium";"low";"low";6;"high";2
7556;94;"medium";"medium";"low";6;"high";2
7557;94;"medium";"high";"low";6;"high";2
7558;94;"high";"low";"low";6;"high";2
7559;94;"high";"medium";"low";6;"high";2
7560;94;"high";"high";"low";6;"high";2
7561;94;"low";"low";"medium";17;"low";1
7562;94;"low";"medium";"medium";17;"low";1
7563;94;"low";"high";"medium";17;"low";1
7564;94;"medium";"low";"medium";17;"low";1
7565;94;"medium";"medium";"medium";17;"low";1
7566;94;"medium";"high";"medium";17;"low";1
7567;94;"high";"low";"medium";17;"low";1
7568;94;"high";"medium";"medium";17;"low";1
7569;94;"high";"high";"medium";17;"low";1
7570;94;"low";"low";"medium";17;"medium";2
7571;94;"low";"medium";"medium";17;"medium";2
7572;94;"low";"high";"medium";17;"medium";2
7573;94;"medium";"low";"medium";17;"medium";2
7574;94;"medium";"medium";"medium";17;"medium";2
7575;94;"medium";"high";"medium";17;"medium";2
7576;94;"high";"low";"medium";17;"medium";2
7577;94;"high";"medium";"medium";17;"medium";2
7578;94;"high";"high";"medium";17;"medium";2
7579;94;"low";"low";"medium";17;"high";2
7580;94;"low";"medium";"medium";17;"high";2
7581;94;"low";"high";"medium";17;"high";2
7582;94;"medium";"low";"medium";17;"high";2
7583;94;"medium";"medium";"medium";17;"high";2
7584;94;"medium";"high";"medium";17;"high";2
7585;94;"high";"low";"medium";17;"high";2
7586;94;"high";"medium";"medium";17;"high";2
7587;94;"high";"high";"medium";17;"high";2
7588;94;"low";"low";"high";20;"low";1
7589;94;"low";"medium";"high";20;"low";1
7590;94;"low";"high";"high";20;"low";1
7591;94;"medium";"low";"high";20;"low";1
7592;94;"medium";"medium";"high";20;"low";1
7593;94;"medium";"high";"high";20;"low";1
7594;94;"high";"low";"high";20;"low";1
7595;94;"high";"medium";"high";20;"low";1
7596;94;"high";"high";"high";20;"low";1
7597;94;"low";"low";"high";20;"medium";2
7598;94;"low";"medium";"high";20;"medium";2
7599;94;"low";"high";"high";20;"medium";2
7600;94;"medium";"low";"high";20;"medium";2
7601;94;"medium";"medium";"high";20;"medium";2
7602;94;"medium";"high";"high";20;"medium";2
7603;94;"high";"low";"high";20;"medium";2
7604;94;"high";"medium";"high";20;"medium";2
7605;94;"high";"high";"high";20;"medium";2
7606;94;"low";"low";"high";20;"high";2
7607;94;"low";"medium";"high";20;"high";2
7608;94;"low";"high";"high";20;"high";2
7609;94;"medium";"low";"high";20;"high";2
7610;94;"medium";"medium";"high";20;"high";2
7611;94;"medium";"high";"high";20;"high";2
7612;94;"high";"low";"high";20;"high";2
7613;94;"high";"medium";"high";20;"high";2
7614;94;"high";"high";"high";20;"high";2
7615;95;"low";"low";"low";10;"low";1
7616;95;"low";"medium";"low";10;"low";1
7617;95;"low";"high";"low";10;"low";1
7618;95;"medium";"low";"low";10;"low";1
7619;95;"medium";"medium";"low";10;"low";1
7620;95;"medium";"high";"low";10;"low";1
7621;95;"high";"low";"low";10;"low";1
7622;95;"high";"medium";"low";10;"low";1
7623;95;"high";"high";"low";10;"low";1
7624;95;"low";"low";"low";10;"medium";20
7625;95;"low";"medium";"low";10;"medium";20
7626;95;"low";"high";"low";10;"medium";20
7627;95;"medium";"low";"low";10;"medium";20
7628;95;"medium";"medium";"low";10;"medium";20
7629;95;"medium";"high";"low";10;"medium";20
7630;95;"high";"low";"low";10;"medium";20
7631;95;"high";"medium";"low";10;"medium";20
7632;95;"high";"high";"low";10;"medium";20
7633;95;"low";"low";"low";10;"high";22
7634;95;"low";"medium";"low";10;"high";22
7635;95;"low";"high";"low";10;"high";22
7636;95;"medium";"low";"low";10;"high";22
7637;95;"medium";"medium";"low";10;"high";22
7638;95;"medium";"high";"low";10;"high";22
7639;95;"high";"low";"low";10;"high";22
7640;95;"high";"medium";"low";10;"high";22
7641;95;"high";"high";"low";10;"high";22
7642;95;"low";"low";"medium";42;"low";3
7643;95;"low";"medium";"medium";42;"low";3
7644;95;"low";"high";"medium";42;"low";3
7645;95;"medium";"low";"medium";42;"low";3
7646;95;"medium";"medium";"medium";42;"low";3
7647;95;"medium";"high";"medium";42;"low";3
